[rosmaster.main][INFO] 2025-04-19 02:54:37,539: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2025-04-19 02:54:37,539: Starting ROS Master Node
[rosmaster.master][INFO] 2025-04-19 02:54:38,261: +PARAM [/rtabmap/rgbd_odometry/GFTT/UseHarrisDetector] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,262: +PARAM [/rtabmap/rgbd_odometry/GMS/ThresholdFactor] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,262: +PARAM [/rtabmap/rgbd_odometry/GMS/WithRotation] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,262: +PARAM [/rtabmap/rgbd_odometry/GMS/WithScale] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,263: +PARAM [/rtabmap/rgbd_odometry/GTSAM/IncRelinearizeSkip] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,263: +PARAM [/rtabmap/rgbd_odometry/GTSAM/IncRelinearizeThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,263: +PARAM [/rtabmap/rgbd_odometry/GTSAM/Incremental] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,263: +PARAM [/rtabmap/rgbd_odometry/GTSAM/Optimizer] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,264: +PARAM [/rtabmap/rgbd_odometry/KAZE/Diffusivity] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,264: +PARAM [/rtabmap/rgbd_odometry/KAZE/Extended] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,265: +PARAM [/rtabmap/rgbd_odometry/KAZE/NOctaveLayers] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,265: +PARAM [/rtabmap/rgbd_odometry/KAZE/NOctaves] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,265: +PARAM [/rtabmap/rgbd_odometry/KAZE/Threshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,266: +PARAM [/rtabmap/rgbd_odometry/KAZE/Upright] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,266: +PARAM [/rtabmap/rgbd_odometry/Kp/ByteToFloat] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,266: +PARAM [/rtabmap/rgbd_odometry/ORB/EdgeThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,267: +PARAM [/rtabmap/rgbd_odometry/ORB/FirstLevel] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,267: +PARAM [/rtabmap/rgbd_odometry/ORB/Gpu] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,268: +PARAM [/rtabmap/rgbd_odometry/ORB/NLevels] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,268: +PARAM [/rtabmap/rgbd_odometry/ORB/PatchSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,268: +PARAM [/rtabmap/rgbd_odometry/ORB/ScaleFactor] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,268: +PARAM [/rtabmap/rgbd_odometry/ORB/ScoreType] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,269: +PARAM [/rtabmap/rgbd_odometry/ORB/WTA_K] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,269: +PARAM [/rtabmap/rgbd_odometry/Odom/AlignWithGround] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,269: +PARAM [/rtabmap/rgbd_odometry/Odom/Deskewing] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,270: +PARAM [/rtabmap/rgbd_odometry/Odom/FillInfoData] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,270: +PARAM [/rtabmap/rgbd_odometry/Odom/FilteringStrategy] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,270: +PARAM [/rtabmap/rgbd_odometry/Odom/GuessMotion] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,271: +PARAM [/rtabmap/rgbd_odometry/Odom/GuessSmoothingDelay] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,271: +PARAM [/rtabmap/rgbd_odometry/Odom/Holonomic] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,271: +PARAM [/rtabmap/rgbd_odometry/Odom/ImageBufferSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,271: +PARAM [/rtabmap/rgbd_odometry/Odom/ImageDecimation] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,272: +PARAM [/rtabmap/rgbd_odometry/Odom/KalmanMeasurementNoise] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,272: +PARAM [/rtabmap/rgbd_odometry/Odom/KalmanProcessNoise] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,272: +PARAM [/rtabmap/rgbd_odometry/Odom/KeyFrameThr] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,273: +PARAM [/rtabmap/rgbd_odometry/Odom/ParticleLambdaR] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,273: +PARAM [/rtabmap/rgbd_odometry/Odom/ParticleLambdaT] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,274: +PARAM [/rtabmap/rgbd_odometry/Odom/ParticleNoiseR] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,274: +PARAM [/rtabmap/rgbd_odometry/Odom/ParticleNoiseT] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,274: +PARAM [/rtabmap/rgbd_odometry/Odom/ParticleSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,275: +PARAM [/rtabmap/rgbd_odometry/Odom/ResetCountdown] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,275: +PARAM [/rtabmap/rgbd_odometry/Odom/ScanKeyFrameThr] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,275: +PARAM [/rtabmap/rgbd_odometry/Odom/Strategy] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,276: +PARAM [/rtabmap/rgbd_odometry/Odom/VisKeyFrameThr] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,276: +PARAM [/rtabmap/rgbd_odometry/OdomF2M/BundleAdjustment] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,276: +PARAM [/rtabmap/rgbd_odometry/OdomF2M/BundleAdjustmentMaxFrames] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,277: +PARAM [/rtabmap/rgbd_odometry/OdomF2M/MaxNewFeatures] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,277: +PARAM [/rtabmap/rgbd_odometry/OdomF2M/MaxSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,277: +PARAM [/rtabmap/rgbd_odometry/OdomF2M/ScanMaxSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,278: +PARAM [/rtabmap/rgbd_odometry/OdomF2M/ScanRange] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,278: +PARAM [/rtabmap/rgbd_odometry/OdomF2M/ScanSubtractAngle] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,278: +PARAM [/rtabmap/rgbd_odometry/OdomF2M/ScanSubtractRadius] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,279: +PARAM [/rtabmap/rgbd_odometry/OdomF2M/ValidDepthRatio] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,279: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/BucketHeight] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,279: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/BucketWidth] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,280: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/CliqueInlierThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,280: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/FastThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,280: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/FastThresholdAdaptiveGain] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,281: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/FeatureSearchWindow] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,281: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/FeatureWindowSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,281: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/InlierMaxReprojectionError] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,282: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/MaxKeypointsPerBucket] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,282: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/MaxMeanReprojectionError] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,283: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/MaxPyramidLevel] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,283: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/MinFeaturesForEstimate] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,283: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/MinPyramidLevel] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,284: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/StereoMaxDisparity] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,284: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/StereoMaxDistEpipolarLine] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,285: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/StereoMaxRefinementDisplacement] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,285: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/StereoRequireMutualMatch] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,285: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/TargetPixelsPerFeature] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,286: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/UpdateTargetFeaturesWithRefined] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,287: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/UseAdaptiveThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,287: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/UseBucketing] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,287: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/UseHomographyInitialization] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,288: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/UseImageNormalization] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,288: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/UseSubpixelRefinement] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,289: +PARAM [/rtabmap/rgbd_odometry/OdomLOAM/AngVar] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,289: +PARAM [/rtabmap/rgbd_odometry/OdomLOAM/LinVar] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,290: +PARAM [/rtabmap/rgbd_odometry/OdomLOAM/LocalMapping] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,290: +PARAM [/rtabmap/rgbd_odometry/OdomLOAM/Resolution] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,290: +PARAM [/rtabmap/rgbd_odometry/OdomLOAM/ScanPeriod] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,291: +PARAM [/rtabmap/rgbd_odometry/OdomLOAM/Sensor] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,291: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/FastThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,291: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/GridCol] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,292: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/GridMaxFeatureNum] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,292: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/GridMinFeatureNum] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,292: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/GridRow] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,293: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/InitCovAccBias] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,293: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/InitCovExRot] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,294: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/InitCovExTrans] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,294: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/InitCovGyroBias] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,294: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/InitCovVel] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,295: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/MaxCamStateSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,295: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/MaxIteration] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,295: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/NoiseAcc] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,296: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/NoiseAccBias] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,296: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/NoiseFeature] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,296: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/NoiseGyro] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,296: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/NoiseGyroBias] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,297: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/OptTranslationThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,297: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/PatchSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,297: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/PositionStdThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,297: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/PyramidLevels] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,298: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/RansacThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,299: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/RotationThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,299: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/StereoThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,299: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/TrackPrecision] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,300: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/TrackingRateThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,300: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/TranslationThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,301: +PARAM [/rtabmap/rgbd_odometry/OdomMono/InitMinFlow] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,301: +PARAM [/rtabmap/rgbd_odometry/OdomMono/InitMinTranslation] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,302: +PARAM [/rtabmap/rgbd_odometry/OdomMono/MaxVariance] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,302: +PARAM [/rtabmap/rgbd_odometry/OdomMono/MinTranslation] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,302: +PARAM [/rtabmap/rgbd_odometry/OdomOKVIS/ConfigPath] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,303: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/AccNoise] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,303: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/AccWalk] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,303: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/Bf] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,303: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/Fps] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,304: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/GyroNoise] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,304: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/GyroWalk] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,304: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/Inertial] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,305: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/MapSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,305: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/MaxFeatures] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,305: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/SamplingRate] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,306: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/ThDepth] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,306: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/VocPath] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,306: +PARAM [/rtabmap/rgbd_odometry/OdomOpen3D/MaxDepth] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,306: +PARAM [/rtabmap/rgbd_odometry/OdomOpen3D/Method] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,307: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/AccelerometerNoiseDensity] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,307: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/AccelerometerRandomWalk] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,307: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/CalibCamExtrinsics] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,308: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/CalibCamIntrinsics] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,308: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/CalibCamTimeoffset] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,308: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/CalibIMUGSensitivity] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,309: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/CalibIMUIntrinsics] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,309: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/DtSLAMDelay] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,309: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/FeatRepMSCKF] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,309: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/FeatRepSLAM] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,310: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/FiMaxBaseline] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,310: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/FiMaxCondNumber] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,311: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/FiMaxRuns] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,311: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/FiRefineFeatures] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,311: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/FiTriangulate1d] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,312: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/GravityMag] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,312: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/GyroscopeNoiseDensity] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,312: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/GyroscopeRandomWalk] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,313: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynInflationBa] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,313: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynInflationBg] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,313: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynInflationOri] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,314: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynInflationVel] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,314: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynMLEMaxIter] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,315: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynMLEMaxThreads] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,315: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynMLEMaxTime] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,316: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynMLEOptCalib] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,316: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynMinDeg] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,316: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynMinRecCond] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,317: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynNumPose] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,317: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynUse] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,317: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitIMUThresh] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,318: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitMaxDisparity] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,318: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitMaxFeatures] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,318: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitWindowTime] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:54:38,319: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/Integration] by /rtabmap/rgbd_odometry
