[rosmaster.main][INFO] 2025-04-19 02:58:19,070: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2025-04-19 02:58:19,071: Starting ROS Master Node
[rosmaster.master][INFO] 2025-04-19 02:58:19,790: +PARAM [/rtabmap/rgbd_odometry/GFTT/UseHarrisDetector] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,791: +PARAM [/rtabmap/rgbd_odometry/GMS/ThresholdFactor] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,791: +PARAM [/rtabmap/rgbd_odometry/GMS/WithRotation] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,791: +PARAM [/rtabmap/rgbd_odometry/GMS/WithScale] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,792: +PARAM [/rtabmap/rgbd_odometry/GTSAM/IncRelinearizeSkip] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,792: +PARAM [/rtabmap/rgbd_odometry/GTSAM/IncRelinearizeThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,792: +PARAM [/rtabmap/rgbd_odometry/GTSAM/Incremental] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,793: +PARAM [/rtabmap/rgbd_odometry/GTSAM/Optimizer] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,793: +PARAM [/rtabmap/rgbd_odometry/KAZE/Diffusivity] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,793: +PARAM [/rtabmap/rgbd_odometry/KAZE/Extended] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,794: +PARAM [/rtabmap/rgbd_odometry/KAZE/NOctaveLayers] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,794: +PARAM [/rtabmap/rgbd_odometry/KAZE/NOctaves] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,794: +PARAM [/rtabmap/rgbd_odometry/KAZE/Threshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,794: +PARAM [/rtabmap/rgbd_odometry/KAZE/Upright] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,795: +PARAM [/rtabmap/rgbd_odometry/Kp/ByteToFloat] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,795: +PARAM [/rtabmap/rgbd_odometry/ORB/EdgeThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,796: +PARAM [/rtabmap/rgbd_odometry/ORB/FirstLevel] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,796: +PARAM [/rtabmap/rgbd_odometry/ORB/Gpu] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,796: +PARAM [/rtabmap/rgbd_odometry/ORB/NLevels] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,797: +PARAM [/rtabmap/rgbd_odometry/ORB/PatchSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,797: +PARAM [/rtabmap/rgbd_odometry/ORB/ScaleFactor] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,797: +PARAM [/rtabmap/rgbd_odometry/ORB/ScoreType] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,797: +PARAM [/rtabmap/rgbd_odometry/ORB/WTA_K] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,798: +PARAM [/rtabmap/rgbd_odometry/Odom/AlignWithGround] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,798: +PARAM [/rtabmap/rgbd_odometry/Odom/Deskewing] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,798: +PARAM [/rtabmap/rgbd_odometry/Odom/FillInfoData] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,799: +PARAM [/rtabmap/rgbd_odometry/Odom/FilteringStrategy] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,799: +PARAM [/rtabmap/rgbd_odometry/Odom/GuessMotion] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,799: +PARAM [/rtabmap/rgbd_odometry/Odom/GuessSmoothingDelay] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,799: +PARAM [/rtabmap/rgbd_odometry/Odom/Holonomic] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,800: +PARAM [/rtabmap/rgbd_odometry/Odom/ImageBufferSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,800: +PARAM [/rtabmap/rgbd_odometry/Odom/ImageDecimation] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,801: +PARAM [/rtabmap/rgbd_odometry/Odom/KalmanMeasurementNoise] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,801: +PARAM [/rtabmap/rgbd_odometry/Odom/KalmanProcessNoise] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,801: +PARAM [/rtabmap/rgbd_odometry/Odom/KeyFrameThr] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,802: +PARAM [/rtabmap/rgbd_odometry/Odom/ParticleLambdaR] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,802: +PARAM [/rtabmap/rgbd_odometry/Odom/ParticleLambdaT] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,802: +PARAM [/rtabmap/rgbd_odometry/Odom/ParticleNoiseR] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,803: +PARAM [/rtabmap/rgbd_odometry/Odom/ParticleNoiseT] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,803: +PARAM [/rtabmap/rgbd_odometry/Odom/ParticleSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,803: +PARAM [/rtabmap/rgbd_odometry/Odom/ResetCountdown] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,803: +PARAM [/rtabmap/rgbd_odometry/Odom/ScanKeyFrameThr] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,803: +PARAM [/rtabmap/rgbd_odometry/Odom/Strategy] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,804: +PARAM [/rtabmap/rgbd_odometry/Odom/VisKeyFrameThr] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,805: +PARAM [/rtabmap/rgbd_odometry/OdomF2M/BundleAdjustment] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,805: +PARAM [/rtabmap/rgbd_odometry/OdomF2M/BundleAdjustmentMaxFrames] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,805: +PARAM [/rtabmap/rgbd_odometry/OdomF2M/MaxNewFeatures] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,806: +PARAM [/rtabmap/rgbd_odometry/OdomF2M/MaxSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,806: +PARAM [/rtabmap/rgbd_odometry/OdomF2M/ScanMaxSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,807: +PARAM [/rtabmap/rgbd_odometry/OdomF2M/ScanRange] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,807: +PARAM [/rtabmap/rgbd_odometry/OdomF2M/ScanSubtractAngle] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,807: +PARAM [/rtabmap/rgbd_odometry/OdomF2M/ScanSubtractRadius] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,808: +PARAM [/rtabmap/rgbd_odometry/OdomF2M/ValidDepthRatio] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,808: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/BucketHeight] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,809: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/BucketWidth] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,809: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/CliqueInlierThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,809: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/FastThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,810: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/FastThresholdAdaptiveGain] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,810: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/FeatureSearchWindow] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,811: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/FeatureWindowSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,811: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/InlierMaxReprojectionError] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,812: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/MaxKeypointsPerBucket] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,812: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/MaxMeanReprojectionError] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,813: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/MaxPyramidLevel] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,813: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/MinFeaturesForEstimate] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,813: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/MinPyramidLevel] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,814: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/StereoMaxDisparity] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,814: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/StereoMaxDistEpipolarLine] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,814: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/StereoMaxRefinementDisplacement] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,815: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/StereoRequireMutualMatch] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,815: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/TargetPixelsPerFeature] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,815: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/UpdateTargetFeaturesWithRefined] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,815: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/UseAdaptiveThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,816: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/UseBucketing] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,816: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/UseHomographyInitialization] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,817: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/UseImageNormalization] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,817: +PARAM [/rtabmap/rgbd_odometry/OdomFovis/UseSubpixelRefinement] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,817: +PARAM [/rtabmap/rgbd_odometry/OdomLOAM/AngVar] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,817: +PARAM [/rtabmap/rgbd_odometry/OdomLOAM/LinVar] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,818: +PARAM [/rtabmap/rgbd_odometry/OdomLOAM/LocalMapping] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,818: +PARAM [/rtabmap/rgbd_odometry/OdomLOAM/Resolution] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,819: +PARAM [/rtabmap/rgbd_odometry/OdomLOAM/ScanPeriod] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,819: +PARAM [/rtabmap/rgbd_odometry/OdomLOAM/Sensor] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,819: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/FastThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,820: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/GridCol] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,820: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/GridMaxFeatureNum] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,820: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/GridMinFeatureNum] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,821: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/GridRow] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,822: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/InitCovAccBias] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,822: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/InitCovExRot] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,822: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/InitCovExTrans] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,822: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/InitCovGyroBias] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,823: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/InitCovVel] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,823: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/MaxCamStateSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,823: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/MaxIteration] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,824: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/NoiseAcc] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,824: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/NoiseAccBias] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,824: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/NoiseFeature] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,825: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/NoiseGyro] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,825: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/NoiseGyroBias] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,825: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/OptTranslationThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,826: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/PatchSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,826: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/PositionStdThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,826: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/PyramidLevels] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,827: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/RansacThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,827: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/RotationThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,827: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/StereoThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,828: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/TrackPrecision] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,828: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/TrackingRateThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,828: +PARAM [/rtabmap/rgbd_odometry/OdomMSCKF/TranslationThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,828: +PARAM [/rtabmap/rgbd_odometry/OdomMono/InitMinFlow] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,829: +PARAM [/rtabmap/rgbd_odometry/OdomMono/InitMinTranslation] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,829: +PARAM [/rtabmap/rgbd_odometry/OdomMono/MaxVariance] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,829: +PARAM [/rtabmap/rgbd_odometry/OdomMono/MinTranslation] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,829: +PARAM [/rtabmap/rgbd_odometry/OdomOKVIS/ConfigPath] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,830: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/AccNoise] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,830: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/AccWalk] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,830: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/Bf] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,831: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/Fps] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,831: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/GyroNoise] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,831: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/GyroWalk] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,832: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/Inertial] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,832: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/MapSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,832: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/MaxFeatures] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,832: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/SamplingRate] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,833: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/ThDepth] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,833: +PARAM [/rtabmap/rgbd_odometry/OdomORBSLAM/VocPath] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,834: +PARAM [/rtabmap/rgbd_odometry/OdomOpen3D/MaxDepth] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,834: +PARAM [/rtabmap/rgbd_odometry/OdomOpen3D/Method] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,834: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/AccelerometerNoiseDensity] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,835: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/AccelerometerRandomWalk] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,835: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/CalibCamExtrinsics] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,835: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/CalibCamIntrinsics] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,836: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/CalibCamTimeoffset] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,836: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/CalibIMUGSensitivity] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,836: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/CalibIMUIntrinsics] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,837: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/DtSLAMDelay] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,837: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/FeatRepMSCKF] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,838: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/FeatRepSLAM] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,838: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/FiMaxBaseline] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,839: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/FiMaxCondNumber] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,839: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/FiMaxRuns] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,840: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/FiRefineFeatures] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,840: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/FiTriangulate1d] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,841: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/GravityMag] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,841: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/GyroscopeNoiseDensity] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,841: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/GyroscopeRandomWalk] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,841: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynInflationBa] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,842: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynInflationBg] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,842: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynInflationOri] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,843: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynInflationVel] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,843: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynMLEMaxIter] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,843: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynMLEMaxThreads] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,843: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynMLEMaxTime] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,843: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynMLEOptCalib] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,844: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynMinDeg] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,844: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynMinRecCond] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,844: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynNumPose] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,845: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitDynUse] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,845: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitIMUThresh] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,845: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitMaxDisparity] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,846: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitMaxFeatures] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,846: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/InitWindowTime] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,846: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/Integration] by /rtabmap/rgbd_odometry
